Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",168,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Philadelphia, PA",117,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Brooklyn, NY",97,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Washington, D.C., DC",92,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"New York City, NY",77,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"The Bronx, NY",50,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Greenbelt, MD",26,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Bethlehem, PA",26,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Allentown, PA",24,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Silver Spring, MD",19,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Boston, MA",12,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Plymouth Meeting, PA",10,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Providence, RI",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Macungie, PA",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Astoria, NY",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Easton, PA",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Waltham, MA",7,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Northampton, PA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Upper Darby, PA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Brookline, MA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Somerville, MA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Mountain View, CA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Baltimore, MD",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Taunton, MA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Upper Marlboro, MD",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Woodside, NY",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Cambridge, MA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Urbana, IL",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Roxbury, MA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
"Dorchester, MA",4,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:12:12
