Location,Reports,Status,Provider,Source,Date collected,Time collected
"Los Angeles, CA",10,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Dallas, TX",9,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Houston, TX",9,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Chicago, IL",8,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Phoenix, AZ",6,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Albuquerque, NM",5,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Denver, CO",5,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Columbus, OH",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Gresham, OR",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Colville, WA",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Las Vegas, NV",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Nashville, TN",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Montrose, CO",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Colorado Springs, CO",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Kansas City, MO",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Eugene, OR",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Mesa, AZ",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Des Moines, IA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Fort Worth, TX",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Spokane, WA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Charlotte, NC",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Austin, TX",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Danville, CA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Tacoma, WA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Mount Pleasant, MI",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Arlington, TX",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Grand Junction, CO",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Red Oak, TX",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Joplin, MO",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
"Salt Lake City, UT",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:12:12
