Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",1214,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Houston, TX",837,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",684,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Atlanta, GA",669,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Los Angeles, CA",330,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Charlotte, NC",286,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Cleveland, OH",218,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Miami, FL",214,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",203,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Mesquite, TX",197,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Allen, TX",172,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",166,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Orlando, FL",147,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Hayward, CA",143,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Roseville, MI",142,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Detroit, MI",138,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Worth, TX",133,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"San Antonio, TX",125,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Indianapolis, IN",121,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Oklahoma City, OK",111,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"San Clemente, CA",111,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Lauderdale, FL",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Brooklyn, NY",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"St. Louis, MO",109,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"New York City, NY",106,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Sacramento, CA",102,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Nashville, TN",95,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"San Francisco, CA",95,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Garland, TX",94,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
"Arlington, TX",92,  Problems detected ,att,Is the service down,Tue 23 Jul 2019,12:56:20
