Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Miami, FL",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Dallas, TX",19,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Grand Junction, CO",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Chicago, IL",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Los Angeles, CA",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Brooklyn, NY",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Detroit, MI",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"San Antonio, TX",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Irving, TX",13,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Austin, TX",12,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Orlando, FL",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Atlanta, GA",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Philadelphia, PA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Sacramento, CA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Indianapolis, IN",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Jacksonville, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Tampa, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Charlotte, NC",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Oklahoma City, OK",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Marathon, FL",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Fort Worth, TX",6,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Kansas City, MO",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Las Vegas, NV",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Augusta, GA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Memphis, TN",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Portland, OR",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"New York City, NY",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
"Federal Way, WA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:16:39
