Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",20,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Dallas, TX",18,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Houston, TX",16,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Phoenix, AZ",14,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Galveston, TX",11,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Mission, TX",8,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Newberry, SC",7,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Williston, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Minot, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Denver, CO",5,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Corpus Christi, TX",5,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Los Angeles, CA",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Pharr, TX",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Nashville, TN",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Tempe, AZ",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Ashtabula, OH",4,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Seattle, WA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Atlanta, GA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"San Antonio, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Compton, CA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Albuquerque, NM",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Beeville, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Cresson, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Baltimore, MD",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Benton, AR",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Austin, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Chicago, IL",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"Bishop, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
"St. Louis, MO",3,  Some problems detected ,Cricket-Wireless,Is the service down,Thu 18 Jul 2019,14:16:39
