Location,Reports,Status,Provider,Source,Date collected,Time collected
"Washington, D.C., DC",678,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Brooklyn, NY",571,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"New York City, NY",427,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Philadelphia, PA",415,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"The Bronx, NY",211,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Greenbelt, MD",153,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Denver, CO",149,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Chicago, IL",143,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Silver Spring, MD",139,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Los Angeles, CA",130,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Arlington, VA",119,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Tampa, FL",117,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Pittsburgh, PA",114,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Dallas, TX",113,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Baltimore, MD",112,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Houston, TX",109,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Atlanta, GA",99,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Virginia Beach, VA",96,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Richmond, VA",93,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Alexandria, VA",92,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Seattle, WA",86,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Portland, OR",84,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Newark, NJ",76,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Charlotte, NC",75,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Hyattsville, MD",68,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Buffalo, NY",62,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Orlando, FL",49,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Upper Marlboro, MD",48,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Belford, NJ",44,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
"Roanoke, VA",42,  Problems detected ,Verizon,Is the service down,Tue 23 Jul 2019,12:39:19
