Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",726,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Houston, TX",523,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Allen, TX",119,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Mesquite, TX",101,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Washington, D.C., DC",90,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Austin, TX",81,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Memphis, TN",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Garland, TX",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Oklahoma City, OK",67,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Fort Worth, TX",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Chicago, IL",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Greenbelt, MD",63,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, MO",54,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Charleston, WV",51,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Amarillo, TX",48,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Flagstaff, AZ",46,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Los Angeles, CA",40,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Greensburg, PA",32,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Sacramento, CA",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Charlotte, NC",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"St. Louis, MO",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Phoenix, AZ",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Arlington, TX",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Tyler, TX",28,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Paris, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"College Station, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"San Antonio, TX",26,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Philadelphia, PA",24,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Lubbock, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
"Georgetown, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:53:23
