Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",168,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Philadelphia, PA",118,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Brooklyn, NY",99,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Washington, D.C., DC",92,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"New York City, NY",78,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"The Bronx, NY",50,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Bethlehem, PA",26,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Greenbelt, MD",26,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Allentown, PA",25,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Silver Spring, MD",19,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Boston, MA",12,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Plymouth Meeting, PA",10,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Providence, RI",8,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Astoria, NY",8,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Easton, PA",8,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Macungie, PA",7,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Waltham, MA",7,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Upper Darby, PA",6,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Brookline, MA",6,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Somerville, MA",6,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Mountain View, CA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Taunton, MA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Upper Marlboro, MD",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Northampton, PA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Woodside, NY",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Cambridge, MA",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Urbana, IL",5,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Baltimore, MD",4,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Dorchester, MA",4,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
"Harleysville, PA",4,  No problems detected ,RCN,Is the service down,Tue 23 Jul 2019,12:58:38
