Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",162,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Philadelphia, PA",100,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",84,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Brooklyn, NY",78,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"New York City, NY",67,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"The Bronx, NY",42,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Bethlehem, PA",24,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Allentown, PA",23,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Silver Spring, MD",19,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Greenbelt, MD",14,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Boston, MA",12,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Columbia, MD",11,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Astoria, NY",8,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Easton, PA",8,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Somerville, MA",8,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Waltham, MA",7,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Brookline, MA",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Macungie, PA",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Northampton, PA",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Providence, RI",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Cambridge, MA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Upper Darby, PA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Urbana, IL",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Roxbury, MA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Plymouth Meeting, PA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Baltimore, MD",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Mattapan, MA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Watertown, MA",4,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Woodside, NY",4,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
"Cementon, PA",4,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:09:21
