Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",140,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Houston, TX",134,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Brooklyn, NY",99,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Dallas, TX",87,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Atlanta, GA",76,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Los Angeles, CA",72,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Detroit, MI",71,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Kansas City, MO",67,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Washington, D.C., DC",65,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"St. Louis, MO",51,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Orlando, FL",49,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Charlotte, NC",45,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Indianapolis, IN",37,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Philadelphia, PA",35,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Westland, MI",32,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Omaha, NE",31,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Fort Worth, TX",29,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"New York City, NY",28,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Phoenix, AZ",26,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"San Antonio, TX",23,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Brazil, IN",23,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Upper Marlboro, MD",22,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"San Diego, CA",21,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Minneapolis, MN",21,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Columbus, OH",20,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Farmington, MI",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Denver, CO",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Portland, OR",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Baltimore, MD",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
"Seattle, WA",18,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:05:37
