Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",1619,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"The Bronx, NY",667,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"New York City, NY",618,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Newark, NJ",119,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Edison, NJ",47,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Stamford, CT",37,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Philadelphia, PA",34,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Wayne, NJ",33,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Clifton, NJ",27,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Teaneck, NJ",26,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"New Rochelle, NY",26,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Washington, D.C., DC",26,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Baltimore, MD",23,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Yonkers, NY",22,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Jersey City, NJ",20,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Norwalk, CT",20,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Secaucus, NJ",19,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Hoboken, NJ",19,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"East Rutherford, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Madison, NJ",18,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Bronx, NY",17,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Livingston, NJ",16,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Carlstadt, NJ",16,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Valley Stream, NY",15,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Massapequa, NY",15,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Milford, CT",15,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Westport, CT",14,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Upper Marlboro, MD",14,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"West New York, NJ",13,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
"Long Beach, NY",13,  Problems detected ,optimum-cablevision,Is the service down,Tue 23 Jul 2019,12:50:54
