Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",19,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Dallas, TX",19,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Houston, TX",17,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Phoenix, AZ",14,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Galveston, TX",11,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Mission, TX",8,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Newberry, SC",7,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Williston, ND",7,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Minot, ND",7,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Denver, CO",6,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Pharr, TX",5,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Nashville, TN",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Tempe, AZ",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Corpus Christi, TX",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Ashtabula, OH",4,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Greeley, CO",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Hampstead, NC",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Seattle, WA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Atlanta, GA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Washington, D.C., DC",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Los Angeles, CA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"San Antonio, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Compton, CA",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Albuquerque, NM",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Beeville, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Cresson, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Baltimore, MD",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Benton, AR",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"Bishop, TX",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
"St. Louis, MO",3,  No problems detected ,Cricket-Wireless,Is the service down,Mon 22 Jul 2019,23:18:32
