Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Houston, TX",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Los Angeles, CA",9,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Chicago, IL",8,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Phoenix, AZ",5,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Denver, CO",5,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Gresham, OR",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Fort Worth, TX",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Colville, WA",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Albuquerque, NM",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Las Vegas, NV",4,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Montrose, CO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Colorado Springs, CO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Kansas City, MO",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Eugene, OR",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Salt Lake City, UT",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Mesa, AZ",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Seattle, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Des Moines, IA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Spokane, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Charlotte, NC",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Austin, TX",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Columbus, OH",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Danville, CA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Tacoma, WA",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Meridian, ID",3,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Arlington, TX",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Grand Junction, CO",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Nashville, TN",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
"Red Oak, TX",2,  Problems detected ,Dish-Network,Is the service down,Thu 18 Jul 2019,14:16:39
