Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Miami, FL",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Dallas, TX",19,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Grand Junction, CO",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Chicago, IL",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Los Angeles, CA",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Brooklyn, NY",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Detroit, MI",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"San Antonio, TX",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Irving, TX",13,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Austin, TX",12,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Orlando, FL",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Atlanta, GA",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Philadelphia, PA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Sacramento, CA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Indianapolis, IN",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Jacksonville, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Tampa, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Charlotte, NC",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Oklahoma City, OK",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Marathon, FL",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Worth, TX",6,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Kansas City, MO",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Las Vegas, NV",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Augusta, GA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Memphis, TN",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Portland, OR",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"New York City, NY",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
"Federal Way, WA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:09:21
