Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",341,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Seattle, WA",271,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Minneapolis, MN",251,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Omaha, NE",249,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Chicago, IL",244,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Los Angeles, CA",233,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Portland, OR",205,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Dallas, TX",184,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Salt Lake City, UT",179,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Phoenix, AZ",175,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Las Vegas, NV",128,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Saint Paul, MN",116,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Orlando, FL",98,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Des Moines, IA",96,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Albuquerque, NM",88,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Atlanta, GA",80,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Charlotte, NC",61,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Brooklyn, NY",49,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Cedar Rapids, IA",49,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Federal Way, WA",49,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Herriman, UT",47,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Houston, TX",45,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Mesquite, TX",44,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, MO",40,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Urbana, IL",39,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Lakewood, CA",38,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Boise, ID",38,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Allen, TX",38,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"South Jordan, UT",37,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
"Gilbert, AZ",35,  No problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:53:23
