Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",26,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Washington, D.C., DC",22,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Arlington, VA",21,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Miami, FL",15,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Alexandria, VA",15,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"New York City, NY",14,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Atlanta, GA",14,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Philadelphia, PA",14,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Warren, PA",13,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Greensburg, PA",11,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Aiken, SC",11,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Boston, MA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Falls Church, VA",7,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Hampstead, MD",7,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Baltimore, MD",6,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Altoona, PA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Springfield, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Woodbridge, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Brighton, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Somerville, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Natick, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Pittsburgh, PA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Greenbelt, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Virginia Beach, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Vienna, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Lexington Park, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Pawtucket, RI",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Cambridge, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Miami Beach, FL",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
"Glen Burnie, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Tue 23 Jul 2019,12:39:19
