Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",146,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",50,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Charlotte, NC",38,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Dallas, TX",30,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Lincoln, NE",23,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Cleveland, OH",21,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Omaha, NE",18,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Louisville, KY",18,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",15,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",15,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",14,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Orlando, FL",13,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Brooklyn, NY",13,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Austin, TX",12,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Roseville, MI",11,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Jefferson, GA",10,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Philadelphia, PA",10,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Greenbelt, MD",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Manlius, NY",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Decatur, GA",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Nicholasville, KY",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Canton, GA",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Lexington, KY",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Newberry, SC",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Indianapolis, IN",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Cedar Rapids, IA",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Camanche, IA",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Jamestown, NY",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Snellville, GA",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
"Birmingham, AL",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:07:36
