Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",156,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Houston, TX",47,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Charlotte, NC",39,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Dallas, TX",33,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Lincoln, NE",22,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Cleveland, OH",21,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Louisville, KY",19,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Omaha, NE",17,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Brooklyn, NY",16,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Orlando, FL",15,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Kansas City, MO",14,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Washington, D.C., DC",14,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Austin, TX",13,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Roseville, MI",13,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Chicago, IL",13,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Greenbelt, MD",12,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Newberry, SC",9,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Manlius, NY",9,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Nicholasville, KY",9,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Lexington, KY",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Birmingham, AL",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Snellville, GA",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Oklahoma City, OK",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Allen, TX",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Jefferson, GA",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Philadelphia, PA",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Decatur, GA",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Indianapolis, IN",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Cedar Rapids, IA",8,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
"Columbus, GA",7,  Problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:34:54
