Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Miami, FL",20,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Dallas, TX",19,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Grand Junction, CO",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Chicago, IL",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Los Angeles, CA",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Brooklyn, NY",18,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Detroit, MI",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"San Antonio, TX",17,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Irving, TX",13,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Austin, TX",12,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Orlando, FL",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Atlanta, GA",11,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Washington, D.C., DC",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Philadelphia, PA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Sacramento, CA",9,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Indianapolis, IN",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Jacksonville, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Tampa, FL",8,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Charlotte, NC",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Oklahoma City, OK",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Marathon, FL",7,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Fort Worth, TX",6,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Kansas City, MO",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Las Vegas, NV",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Augusta, GA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Memphis, TN",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Portland, OR",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"New York City, NY",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
"Federal Way, WA",5,  Some problems detected ,MetroPCS,Is the service down,Thu 18 Jul 2019,14:06:47
