Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",61,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Los Angeles, CA",54,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Houston, TX",39,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Chicago, IL",38,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Denver, CO",38,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Phoenix, AZ",35,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Austin, TX",33,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Atlanta, GA",28,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"St. Louis, MO",27,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"San Antonio, TX",24,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Charlotte, NC",23,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"San Jose, CA",20,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"San Diego, CA",18,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Minneapolis, MN",17,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Portland, OR",16,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Indianapolis, IN",16,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Las Vegas, NV",16,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Sacramento, CA",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Brooklyn, NY",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Colorado Springs, CO",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Albuquerque, NM",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Tucson, AZ",14,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Kansas City, MO",13,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Concord, CA",13,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Fort Lauderdale, FL",13,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Detroit, MI",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Philadelphia, PA",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Fort Worth, TX",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Rochester, NY",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
"Washington, D.C., DC",11,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:37:17
