Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",280,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Tampa, FL",211,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Los Angeles, CA",185,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Chicago, IL",111,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Seattle, WA",103,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Portland, OR",103,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Orlando, FL",72,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Whittier, CA",38,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Indianapolis, IN",36,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Irving, TX",33,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Mesquite, TX",32,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Riverview, FL",30,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Worth, TX",30,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Arlington, TX",29,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Sarasota, FL",28,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"New York City, NY",27,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Wayne, IN",27,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Miami, FL",26,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Brooklyn, NY",25,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Detroit, MI",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Norwalk, CA",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Riverside, CA",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Fort Lauderdale, FL",24,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Garland, TX",23,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Allen, TX",23,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Irvine, CA",20,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
"Santa Ana, CA",20,  Problems detected ,Frontier,Is the service down,Thu 18 Jul 2019,14:09:21
