Location,Reports,Status,Provider,Source,Date collected,Time collected
"Manitowoc, WI",12,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Cedar Rapids, IA",7,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"De Witt, IA",4,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Madison, WI",4,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Des Moines, IA",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Camanche, IA",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Rumford, ME",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Berkeley Springs, WV",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Grants Pass, OR",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Milwaukee, WI",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Clinton, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Bettendorf, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"La Crosse, WI",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Waterloo, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Pella, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Urbandale, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Asheville, NC",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Ottumwa, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Monroe, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"New London, NH",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Eugene, OR",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Joplin, MO",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Beaver Dam, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Springfield, OR",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"McAlester, OK",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Dixon, IA",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Alexandria, VA",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Orlando, FL",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Robersonville, NC",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
"Cecil, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:56:20
