Location,Reports,Status,Provider,Source,Date collected,Time collected
"Long Beach, CA",105,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Houston, TX",95,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Los Angeles, CA",81,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Chicago, IL",76,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Dallas, TX",52,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Philadelphia, PA",51,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Seattle, WA",50,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Denver, CO",49,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Portland, OR",45,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Austin, TX",42,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Brooklyn, NY",41,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Orlando, FL",40,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"The Bronx, NY",39,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"San Antonio, TX",32,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Minneapolis, MN",31,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"New York City, NY",26,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Atlanta, GA",26,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Sacramento, CA",26,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Tampa, FL",25,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"San Diego, CA",24,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",23,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Detroit, MI",23,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Las Vegas, NV",22,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Miami, FL",21,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"San Francisco, CA",19,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Cleveland, OH",19,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Manhattan, NY",19,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Saint Paul, MN",18,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"San Jose, CA",18,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
"Charlotte, NC",17,  Problems detected ,T-Mobile,Is the service down,Thu 18 Jul 2019,14:16:39
