Location,Reports,Status,Provider,Source,Date collected,Time collected
"Los Angeles, CA",10,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Dallas, TX",9,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Houston, TX",9,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Chicago, IL",8,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Phoenix, AZ",6,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Albuquerque, NM",5,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Denver, CO",5,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Columbus, OH",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Gresham, OR",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Colville, WA",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Las Vegas, NV",4,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Nashville, TN",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Montrose, CO",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Colorado Springs, CO",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Kansas City, MO",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Eugene, OR",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Mesa, AZ",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Des Moines, IA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Fort Worth, TX",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Spokane, WA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Charlotte, NC",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Austin, TX",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Danville, CA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Tacoma, WA",3,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Mount Pleasant, MI",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Arlington, TX",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Grand Junction, CO",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Red Oak, TX",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Joplin, MO",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
"Salt Lake City, UT",2,  No problems detected ,Dish-Network,Is the service down,Mon 22 Jul 2019,23:18:32
