Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",57,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",50,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Denver, CO",41,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",38,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",33,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Phoenix, AZ",32,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"St. Louis, MO",29,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Austin, TX",29,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Charlotte, NC",24,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",24,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"San Antonio, TX",23,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"San Jose, CA",20,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"San Diego, CA",17,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Las Vegas, NV",16,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Minneapolis, MN",16,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Portland, OR",16,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Albuquerque, NM",15,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Colorado Springs, CO",14,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Sacramento, CA",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Brooklyn, NY",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Arlington, TX",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Indianapolis, IN",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Tulsa, OK",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Tucson, AZ",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Fort Lauderdale, FL",13,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Omaha, NE",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Des Moines, IA",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Rochester, NY",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
"Miami, FL",12,  Problems detected ,DirecTV,Is the service down,Thu 18 Jul 2019,14:07:36
