Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",156,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Houston, TX",47,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Charlotte, NC",39,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Dallas, TX",33,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Lincoln, NE",22,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Cleveland, OH",21,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Louisville, KY",19,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Omaha, NE",17,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Brooklyn, NY",16,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Orlando, FL",15,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Kansas City, MO",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Washington, D.C., DC",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Austin, TX",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Roseville, MI",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Chicago, IL",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Greenbelt, MD",12,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Newberry, SC",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Manlius, NY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Nicholasville, KY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Lexington, KY",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Birmingham, AL",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Snellville, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Oklahoma City, OK",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Allen, TX",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Jefferson, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Philadelphia, PA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Decatur, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Indianapolis, IN",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Cedar Rapids, IA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
"Columbus, GA",7,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:55:44
