Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",19,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Dallas, TX",19,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Houston, TX",17,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Phoenix, AZ",14,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Galveston, TX",11,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Newberry, SC",8,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Mission, TX",8,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Williston, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Minot, ND",7,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Denver, CO",6,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Pharr, TX",5,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Nashville, TN",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Tempe, AZ",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Corpus Christi, TX",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Ashtabula, OH",4,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Greeley, CO",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Hampstead, NC",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Seattle, WA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Atlanta, GA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Washington, D.C., DC",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Los Angeles, CA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"San Antonio, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Compton, CA",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Albuquerque, NM",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Beeville, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Cresson, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Baltimore, MD",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Benton, AR",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"Bishop, TX",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
"St. Louis, MO",3,  Some problems detected ,Cricket-Wireless,Is the service down,Tue 23 Jul 2019,12:57:43
