Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",146,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Houston, TX",50,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Charlotte, NC",38,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Dallas, TX",30,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Lincoln, NE",23,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Cleveland, OH",21,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Omaha, NE",18,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Louisville, KY",18,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Chicago, IL",15,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Kansas City, MO",15,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Washington, D.C., DC",14,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Orlando, FL",13,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Brooklyn, NY",13,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Austin, TX",12,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Roseville, MI",11,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Jefferson, GA",10,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Philadelphia, PA",10,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Greenbelt, MD",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Manlius, NY",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Decatur, GA",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Nicholasville, KY",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Canton, GA",9,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Lexington, KY",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Newberry, SC",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Indianapolis, IN",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Cedar Rapids, IA",8,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Camanche, IA",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Jamestown, NY",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Snellville, GA",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
"Birmingham, AL",7,  Problems detected ,windstream,Is the service down,Thu 18 Jul 2019,14:09:21
