Location,Reports,Status,Provider,Source,Date collected,Time collected
"Omaha, NE",572,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Chicago, IL",499,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Des Moines, IA",265,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Minneapolis, MN",245,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Atlanta, GA",189,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Cedar Rapids, IA",173,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"New Orleans, LA",91,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Camanche, IA",90,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"St. Louis, MO",88,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"West Des Moines, IA",86,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Urbana, IL",85,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Saint Paul, MN",81,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Los Angeles, CA",81,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Iowa City, IA",78,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Birmingham, AL",75,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"De Witt, IA",66,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Kansas City, MO",62,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Columbus, GA",59,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Ankeny, IA",57,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Ottumwa, IA",51,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Milton, FL",51,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Orlando, FL",50,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Kent, IL",48,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Council Bluffs, IA",44,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Davenport, IA",43,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Washington, D.C., DC",41,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Brooklyn, NY",40,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Elkhorn, NE",39,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Ames, IA",39,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
"Bettendorf, IA",38,  No problems detected ,Mediacom,Is the service down,Tue 23 Jul 2019,12:34:54
