Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",140,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Houston, TX",134,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Brooklyn, NY",99,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Dallas, TX",87,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Atlanta, GA",76,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Los Angeles, CA",72,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Detroit, MI",71,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Kansas City, MO",67,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Washington, D.C., DC",65,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"St. Louis, MO",51,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Orlando, FL",49,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Charlotte, NC",45,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Indianapolis, IN",37,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Philadelphia, PA",35,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Westland, MI",32,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Omaha, NE",31,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Fort Worth, TX",29,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"New York City, NY",28,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Phoenix, AZ",26,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"San Antonio, TX",23,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Brazil, IN",23,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Upper Marlboro, MD",22,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"San Diego, CA",21,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Minneapolis, MN",21,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Columbus, OH",20,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Farmington, MI",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Denver, CO",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Portland, OR",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Baltimore, MD",19,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
"Seattle, WA",18,  Problems detected ,Sprint,Is the service down,Thu 18 Jul 2019,14:16:39
