Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",12,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Atlanta, GA",11,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, MO",11,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Chicago, IL",9,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, KS",7,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Olathe, KS",6,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Overland Park, KS",5,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Austin, TX",5,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"St. Louis, MO",4,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Lee's Summit, MO",4,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Charlotte, NC",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Irvine, CA",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"San Antonio, TX",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Independence, MO",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Santa Ana, CA",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Shawnee, KS",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Lenexa, KS",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Raleigh, NC",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Salt Lake City, UT",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Anaheim, CA",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Riverside, CA",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Indianapolis, IN",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Cleveland, OH",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Knoxville, TN",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Lockport, NY",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Durham, NC",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Dallas, TX",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Blue Springs, MO",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Marietta, GA",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
"Prairie Village, KS",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:53:23
