Location,Reports,Status,Provider,Source,Date collected,Time collected
"Brooklyn, NY",26,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Washington, D.C., DC",22,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Arlington, VA",21,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Alexandria, VA",15,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"New York City, NY",14,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Miami, FL",14,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Atlanta, GA",14,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Philadelphia, PA",14,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Warren, PA",13,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Greensburg, PA",11,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Aiken, SC",11,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Boston, MA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Falls Church, VA",7,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Hampstead, MD",7,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Baltimore, MD",6,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Altoona, PA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Springfield, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Miami Beach, FL",5,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Woodbridge, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Brighton, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Somerville, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Natick, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Pittsburgh, PA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Greenbelt, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Virginia Beach, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Vienna, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Lexington Park, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Pawtucket, RI",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Cambridge, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
"Glen Burnie, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Mon 22 Jul 2019,23:18:32
