Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",269,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Tampa, FL",228,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Los Angeles, CA",196,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Chicago, IL",119,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Seattle, WA",112,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Portland, OR",106,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Orlando, FL",80,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Indianapolis, IN",35,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Mesquite, TX",34,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"New York City, NY",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Norwalk, CA",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Brooklyn, NY",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Arlington, TX",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Miami, FL",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Fort Worth, TX",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Riverview, FL",29,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Sarasota, FL",29,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Riverside, CA",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Garland, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Allen, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Irving, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Santa Ana, CA",25,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Fort Wayne, IN",25,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Detroit, MI",23,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Fort Lauderdale, FL",23,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Plano, TX",21,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
"Lakeland, FL",20,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:50:34
