Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",61,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Los Angeles, CA",54,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Houston, TX",39,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",38,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Denver, CO",38,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Phoenix, AZ",35,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",33,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Atlanta, GA",28,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"St. Louis, MO",27,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"San Antonio, TX",24,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Charlotte, NC",23,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"San Jose, CA",20,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"San Diego, CA",18,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Minneapolis, MN",17,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Portland, OR",16,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Indianapolis, IN",16,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Las Vegas, NV",16,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Sacramento, CA",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Brooklyn, NY",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Colorado Springs, CO",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Albuquerque, NM",15,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Tucson, AZ",14,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",13,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Concord, CA",13,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Lauderdale, FL",13,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Detroit, MI",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Philadelphia, PA",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Worth, TX",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Rochester, NY",12,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
"Washington, D.C., DC",11,  Problems detected ,DirecTV,Is the service down,Tue 23 Jul 2019,12:56:20
