Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",737,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Houston, TX",538,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Allen, TX",103,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Mesquite, TX",92,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",89,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Austin, TX",86,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Oklahoma City, OK",68,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Fort Worth, TX",68,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Garland, TX",67,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Memphis, TN",64,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",63,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",56,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Greenbelt, MD",56,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Amarillo, TX",50,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Charleston, WV",48,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Flagstaff, AZ",45,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",40,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Charlotte, NC",36,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Arlington, TX",35,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Irving, TX",34,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Greensburg, PA",33,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Phoenix, AZ",32,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Sacramento, CA",32,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"San Antonio, TX",32,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"St. Louis, MO",29,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"College Station, TX",27,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Paris, TX",26,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Silver Spring, MD",25,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Tyler, TX",23,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
"Philadelphia, PA",23,  Problems detected ,Suddenlink,Is the service down,Thu 18 Jul 2019,14:07:36
