Location,Reports,Status,Provider,Source,Date collected,Time collected
"Washington, D.C., DC",680,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Brooklyn, NY",563,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"New York City, NY",414,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Philadelphia, PA",412,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"The Bronx, NY",208,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Denver, CO",152,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Silver Spring, MD",148,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Greenbelt, MD",148,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Chicago, IL",146,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Los Angeles, CA",130,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Arlington, VA",121,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Baltimore, MD",119,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Tampa, FL",116,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Dallas, TX",115,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Houston, TX",114,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Pittsburgh, PA",112,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Virginia Beach, VA",98,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Alexandria, VA",97,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Phoenix, AZ",96,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Richmond, VA",93,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Portland, OR",87,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Seattle, WA",86,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Charlotte, NC",76,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Newark, NJ",74,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Hyattsville, MD",67,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Buffalo, NY",62,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Boston, MA",55,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Orlando, FL",50,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Upper Marlboro, MD",47,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
"Belford, NJ",43,  Problems detected ,Verizon,Is the service down,Mon 22 Jul 2019,23:12:12
