Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",162,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Philadelphia, PA",100,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Washington, D.C., DC",84,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Brooklyn, NY",78,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"New York City, NY",67,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"The Bronx, NY",42,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Bethlehem, PA",24,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Allentown, PA",23,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Silver Spring, MD",19,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Greenbelt, MD",14,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Boston, MA",12,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Columbia, MD",11,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Astoria, NY",8,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Easton, PA",8,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Somerville, MA",8,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Waltham, MA",7,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Brookline, MA",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Macungie, PA",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Northampton, PA",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Providence, RI",6,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Cambridge, MA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Upper Darby, PA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Urbana, IL",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Roxbury, MA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Plymouth Meeting, PA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Baltimore, MD",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Mattapan, MA",5,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Watertown, MA",4,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Woodside, NY",4,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
"Cementon, PA",4,  No problems detected ,RCN,Is the service down,Thu 18 Jul 2019,14:05:37
