Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",140,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Houston, TX",122,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Brooklyn, NY",101,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Dallas, TX",83,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Detroit, MI",73,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Atlanta, GA",73,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Kansas City, MO",70,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Washington, D.C., DC",68,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Los Angeles, CA",67,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Orlando, FL",51,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"St. Louis, MO",49,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Charlotte, NC",42,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Philadelphia, PA",40,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Indianapolis, IN",36,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Westland, MI",33,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Omaha, NE",33,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"New York City, NY",29,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Fort Worth, TX",28,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Brazil, IN",27,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Baltimore, MD",25,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Phoenix, AZ",24,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Upper Marlboro, MD",23,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Akron, OH",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Farmington, MI",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"San Antonio, TX",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Denver, CO",20,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Minneapolis, MN",20,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Plymouth Meeting, PA",19,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"San Diego, CA",19,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
"Fort Lauderdale, FL",18,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:42
