Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",17,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Los Angeles, CA",13,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Salt Lake City, UT",13,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Phoenix, AZ",13,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Albuquerque, NM",9,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",7,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Lakewood, CA",6,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Pocatello, ID",6,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Meridian, ID",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Minneapolis, MN",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Mesquite, TX",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Oklahoma City, OK",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Las Vegas, NV",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"San Antonio, TX",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Federal Way, WA",5,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Prescott, AZ",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Houston, TX",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Rio Rancho, NM",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Idaho Falls, ID",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"El Paso, TX",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Herriman, UT",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Sandy, UT",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Caldwell, ID",4,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",3,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Boise, ID",3,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Gilbert, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Sioux City, IA",3,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Willow Spring, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Worth, TX",3,  No problems detected ,Cable-ONE,Is the service down,Tue 23 Jul 2019,12:56:20
