Location,Reports,Status,Provider,Source,Date collected,Time collected
"Arlington, VA",21,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Brooklyn, NY",21,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",20,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Alexandria, VA",16,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Philadelphia, PA",15,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",13,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Miami, FL",13,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"New York City, NY",12,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Warren, PA",12,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Aiken, SC",11,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Boston, MA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Greensburg, PA",10,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Springfield, VA",8,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Hampstead, MD",8,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Altoona, PA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Falls Church, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Miami Beach, FL",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"King George, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Woodbridge, VA",5,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Baltimore, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Virginia Beach, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Vienna, VA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"The Bronx, NY",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Lexington Park, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Pawtucket, RI",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Cambridge, MA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Glen Burnie, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Silver Spring, MD",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Pittsburgh, PA",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
"Barrington, NH",4,  No problems detected ,Atlantic-Broadband,Is the service down,Thu 18 Jul 2019,14:07:36
