Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",140,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Houston, TX",122,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Brooklyn, NY",101,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Dallas, TX",83,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Detroit, MI",73,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Atlanta, GA",73,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Kansas City, MO",70,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Washington, D.C., DC",68,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Los Angeles, CA",67,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Orlando, FL",51,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"St. Louis, MO",49,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Charlotte, NC",42,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Philadelphia, PA",40,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Indianapolis, IN",36,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Westland, MI",33,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Omaha, NE",33,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"New York City, NY",29,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Fort Worth, TX",28,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Brazil, IN",27,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Baltimore, MD",25,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Phoenix, AZ",24,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Upper Marlboro, MD",23,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Akron, OH",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Farmington, MI",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"San Antonio, TX",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Denver, CO",20,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Minneapolis, MN",20,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Plymouth Meeting, PA",19,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"San Diego, CA",19,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
"Fort Lauderdale, FL",18,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:12:12
