Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",168,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Philadelphia, PA",117,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Brooklyn, NY",97,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Washington, D.C., DC",92,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"New York City, NY",77,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"The Bronx, NY",50,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Greenbelt, MD",26,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Bethlehem, PA",26,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Allentown, PA",24,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Silver Spring, MD",19,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Boston, MA",12,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Plymouth Meeting, PA",10,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Providence, RI",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Macungie, PA",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Astoria, NY",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Easton, PA",8,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Waltham, MA",7,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Northampton, PA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Upper Darby, PA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Brookline, MA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Somerville, MA",6,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Mountain View, CA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Baltimore, MD",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Taunton, MA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Upper Marlboro, MD",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Woodside, NY",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Cambridge, MA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Urbana, IL",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Roxbury, MA",5,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
"Dorchester, MA",4,  No problems detected ,RCN,Is the service down,Mon 22 Jul 2019,23:18:32
