Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",726,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Houston, TX",523,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Allen, TX",119,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Mesquite, TX",101,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Washington, D.C., DC",90,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",81,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Memphis, TN",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Garland, TX",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Oklahoma City, OK",67,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Worth, TX",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Greenbelt, MD",63,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",54,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Charleston, WV",51,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Amarillo, TX",48,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Flagstaff, AZ",46,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Los Angeles, CA",40,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Greensburg, PA",32,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Sacramento, CA",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Charlotte, NC",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"St. Louis, MO",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Phoenix, AZ",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Arlington, TX",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Tyler, TX",28,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Paris, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"College Station, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"San Antonio, TX",26,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Philadelphia, PA",24,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Lubbock, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
"Georgetown, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:56:20
