Location,Reports,Status,Provider,Source,Date collected,Time collected
"Omaha, NE",551,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Chicago, IL",522,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Des Moines, IA",248,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Minneapolis, MN",213,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Atlanta, GA",186,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Cedar Rapids, IA",161,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"St. Louis, MO",90,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"New Orleans, LA",88,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Camanche, IA",78,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"West Des Moines, IA",78,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Iowa City, IA",76,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Birmingham, AL",76,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Urbana, IL",75,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Saint Paul, MN",68,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Los Angeles, CA",59,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Columbus, GA",58,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Kansas City, MO",57,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Ankeny, IA",54,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"De Witt, IA",53,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Orlando, FL",49,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Milton, FL",47,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Ottumwa, IA",43,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Indianapolis, IN",42,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Council Bluffs, IA",41,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Bettendorf, IA",41,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Davenport, IA",40,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Kent, IL",39,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Washington, D.C., DC",38,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Dubuque, IA",38,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
"Brooklyn, NY",34,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:05:37
