Location,Reports,Status,Provider,Source,Date collected,Time collected
"Charlotte, NC",2452,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Los Angeles, CA",2415,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Dallas, TX",2334,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",1741,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Brooklyn, NY",1603,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Houston, TX",1339,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Atlanta, GA",1307,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Orlando, FL",1040,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"New York City, NY",806,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Tampa, FL",756,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Detroit, MI",648,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",638,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",609,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Cleveland, OH",486,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"San Antonio, TX",480,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Dayton, OH",473,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"St. Louis, MO",466,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Raleigh, NC",418,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Buffalo, NY",416,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Indianapolis, IN",393,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Akron, OH",369,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"The Bronx, NY",367,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Louisville, KY",361,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Cincinnati, OH",350,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Fort Worth, TX",331,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Minneapolis, MN",307,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Roseville, MI",289,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Seattle, WA",280,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Honolulu, HI",280,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
"Sacramento, CA",275,  Problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:56:20
