Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",726,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Houston, TX",522,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Allen, TX",119,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Mesquite, TX",100,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Washington, D.C., DC",90,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Austin, TX",81,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Memphis, TN",70,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Garland, TX",70,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Oklahoma City, OK",67,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Fort Worth, TX",65,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Chicago, IL",65,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Greenbelt, MD",63,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Kansas City, MO",54,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Charleston, WV",50,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Amarillo, TX",48,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Flagstaff, AZ",46,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Los Angeles, CA",40,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Greensburg, PA",32,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Sacramento, CA",31,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Charlotte, NC",31,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"St. Louis, MO",31,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Phoenix, AZ",31,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Arlington, TX",31,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Tyler, TX",28,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Paris, TX",27,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"College Station, TX",27,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"San Antonio, TX",26,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Philadelphia, PA",24,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Lubbock, TX",23,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
"Georgetown, TX",23,  Some problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:37:17
