Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",21,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Detroit, MI",20,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Dallas, TX",19,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Los Angeles, CA",19,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Grand Junction, CO",18,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Brooklyn, NY",17,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Miami, FL",17,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"San Antonio, TX",16,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Chicago, IL",13,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Philadelphia, PA",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Atlanta, GA",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Austin, TX",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Irving, TX",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Orlando, FL",11,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Sacramento, CA",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Tampa, FL",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Washington, D.C., DC",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Indianapolis, IN",8,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, MO",7,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Oklahoma City, OK",7,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Jacksonville, FL",6,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Charlotte, NC",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Denver, CO",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Lakeland, FL",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Fort Worth, TX",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Augusta, GA",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Federal Way, WA",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Pawtucket, RI",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Marietta, GA",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
"Fort Myers, FL",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:53:23
