Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",341,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Seattle, WA",271,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Minneapolis, MN",251,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Omaha, NE",249,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Chicago, IL",244,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Los Angeles, CA",233,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Portland, OR",205,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Dallas, TX",184,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Salt Lake City, UT",179,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Phoenix, AZ",175,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Las Vegas, NV",128,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Saint Paul, MN",116,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Orlando, FL",98,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Des Moines, IA",96,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Albuquerque, NM",88,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Atlanta, GA",80,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Charlotte, NC",61,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Brooklyn, NY",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Cedar Rapids, IA",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Federal Way, WA",49,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Herriman, UT",47,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Houston, TX",45,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Mesquite, TX",44,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Kansas City, MO",40,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Urbana, IL",39,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Lakewood, CA",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Boise, ID",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Allen, TX",38,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"South Jordan, UT",37,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
"Gilbert, AZ",35,  Some problems detected ,CenturyLink,Is the service down,Tue 23 Jul 2019,12:58:38
