Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",21,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Detroit, MI",20,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Dallas, TX",19,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Los Angeles, CA",19,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Grand Junction, CO",18,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Brooklyn, NY",17,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Miami, FL",17,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"San Antonio, TX",16,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Chicago, IL",13,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Philadelphia, PA",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Atlanta, GA",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Austin, TX",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Irving, TX",12,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Orlando, FL",11,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Sacramento, CA",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Tampa, FL",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Washington, D.C., DC",10,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Indianapolis, IN",8,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Kansas City, MO",7,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Oklahoma City, OK",7,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Jacksonville, FL",6,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Charlotte, NC",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Denver, CO",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Lakeland, FL",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Worth, TX",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Augusta, GA",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Federal Way, WA",5,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Pawtucket, RI",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Marietta, GA",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Myers, FL",4,  No problems detected ,MetroPCS,Is the service down,Tue 23 Jul 2019,12:55:44
