Location,Reports,Status,Provider,Source,Date collected,Time collected
"Chicago, IL",140,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Houston, TX",122,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Brooklyn, NY",101,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Dallas, TX",83,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Detroit, MI",73,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Atlanta, GA",73,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Kansas City, MO",70,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Washington, D.C., DC",68,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Los Angeles, CA",67,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Orlando, FL",51,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"St. Louis, MO",49,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Charlotte, NC",42,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Philadelphia, PA",40,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Indianapolis, IN",36,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Westland, MI",33,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Omaha, NE",33,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"New York City, NY",29,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Fort Worth, TX",28,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Brazil, IN",27,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Baltimore, MD",25,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Phoenix, AZ",24,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Upper Marlboro, MD",23,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Akron, OH",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Farmington, MI",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"San Antonio, TX",21,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Denver, CO",20,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Minneapolis, MN",20,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Plymouth Meeting, PA",19,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"San Diego, CA",19,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
"Fort Lauderdale, FL",18,  No problems detected ,Sprint,Is the service down,Mon 22 Jul 2019,23:19:16
