Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",156,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Houston, TX",47,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Charlotte, NC",39,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Dallas, TX",33,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Lincoln, NE",22,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Cleveland, OH",21,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Louisville, KY",19,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Omaha, NE",17,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Brooklyn, NY",16,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Orlando, FL",15,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Kansas City, MO",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Washington, D.C., DC",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Austin, TX",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Roseville, MI",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Chicago, IL",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Greenbelt, MD",12,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Newberry, SC",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Manlius, NY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Nicholasville, KY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Lexington, KY",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Birmingham, AL",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Snellville, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Oklahoma City, OK",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Allen, TX",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Jefferson, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Philadelphia, PA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Decatur, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Indianapolis, IN",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Cedar Rapids, IA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
"Columbus, GA",7,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:57:43
