Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",17,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Phoenix, AZ",13,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Los Angeles, CA",12,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Salt Lake City, UT",12,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Albuquerque, NM",9,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Austin, TX",7,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Lakewood, CA",6,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Pocatello, ID",6,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Meridian, ID",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Minneapolis, MN",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Mesquite, TX",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Oklahoma City, OK",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Las Vegas, NV",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"San Antonio, TX",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Federal Way, WA",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Sandy, UT",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Prescott, AZ",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Kansas City, MO",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Houston, TX",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Rio Rancho, NM",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Idaho Falls, ID",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"El Paso, TX",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Herriman, UT",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Caldwell, ID",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Chicago, IL",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Boise, ID",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Gilbert, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Sioux City, IA",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Willow Spring, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
"Fort Worth, TX",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:19:16
