Location,Reports,Status,Provider,Source,Date collected,Time collected
"Atlanta, GA",156,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Houston, TX",47,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Charlotte, NC",39,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Dallas, TX",33,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Lincoln, NE",22,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Cleveland, OH",21,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Louisville, KY",19,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Omaha, NE",17,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Brooklyn, NY",16,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Orlando, FL",15,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Washington, D.C., DC",14,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Roseville, MI",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",13,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Greenbelt, MD",12,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Newberry, SC",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Manlius, NY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Nicholasville, KY",9,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Lexington, KY",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Birmingham, AL",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Snellville, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Oklahoma City, OK",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Allen, TX",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Jefferson, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Philadelphia, PA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Decatur, GA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Indianapolis, IN",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Cedar Rapids, IA",8,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
"Columbus, GA",7,  No problems detected ,windstream,Is the service down,Tue 23 Jul 2019,12:56:20
