Location,Reports,Status,Provider,Source,Date collected,Time collected
"Manitowoc, WI",12,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Cedar Rapids, IA",7,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"De Witt, IA",4,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Madison, WI",4,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Des Moines, IA",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Camanche, IA",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Rumford, ME",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Berkeley Springs, WV",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Grants Pass, OR",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Milwaukee, WI",3,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Clinton, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Bettendorf, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"La Crosse, WI",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Waterloo, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Pella, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Urbandale, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Asheville, NC",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Ottumwa, IA",2,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Monroe, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"New London, NH",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Eugene, OR",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Joplin, MO",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Beaver Dam, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Springfield, OR",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"McAlester, OK",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Dixon, IA",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Alexandria, VA",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Orlando, FL",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Robersonville, NC",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
"Cecil, WI",1,  No problems detected ,US-cellular,Is the service down,Tue 23 Jul 2019,12:47:02
