Location,Reports,Status,Provider,Source,Date collected,Time collected
"Omaha, NE",573,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Chicago, IL",530,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Des Moines, IA",265,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Minneapolis, MN",247,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Atlanta, GA",192,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Cedar Rapids, IA",174,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"New Orleans, LA",92,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"St. Louis, MO",91,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Camanche, IA",89,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"West Des Moines, IA",87,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Urbana, IL",84,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Saint Paul, MN",81,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Birmingham, AL",77,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Iowa City, IA",77,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Los Angeles, CA",68,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"De Witt, IA",65,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Kansas City, MO",65,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Columbus, GA",61,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Ankeny, IA",56,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Ottumwa, IA",51,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Milton, FL",51,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Orlando, FL",50,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Kent, IL",48,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Council Bluffs, IA",44,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Davenport, IA",42,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Bettendorf, IA",41,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Washington, D.C., DC",41,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Ames, IA",40,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Brooklyn, NY",40,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
"Elkhorn, NE",38,  No problems detected ,Mediacom,Is the service down,Mon 22 Jul 2019,23:18:32
