Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",269,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Tampa, FL",228,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Los Angeles, CA",196,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Chicago, IL",119,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Seattle, WA",112,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Portland, OR",106,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Orlando, FL",80,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Atlanta, GA",44,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Indianapolis, IN",35,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Mesquite, TX",34,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"New York City, NY",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Norwalk, CA",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Brooklyn, NY",32,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Arlington, TX",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Miami, FL",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Washington, D.C., DC",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Worth, TX",31,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Riverview, FL",29,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Sarasota, FL",29,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Riverside, CA",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Garland, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Allen, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Irving, TX",26,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Santa Ana, CA",25,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Wayne, IN",25,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Detroit, MI",23,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Fort Lauderdale, FL",23,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Philadelphia, PA",22,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Plano, TX",21,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
"Lakeland, FL",20,  Problems detected ,Frontier,Is the service down,Tue 23 Jul 2019,12:55:44
