Location,Reports,Status,Provider,Source,Date collected,Time collected
"Los Angeles, CA",10,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Dallas, TX",9,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Houston, TX",9,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Chicago, IL",8,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Phoenix, AZ",6,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Albuquerque, NM",5,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Denver, CO",5,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Columbus, OH",4,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Gresham, OR",4,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Colville, WA",4,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Las Vegas, NV",4,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Tucson, AZ",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Nashville, TN",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Montrose, CO",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Colorado Springs, CO",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Kansas City, MO",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Eugene, OR",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Mesa, AZ",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Des Moines, IA",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Fort Worth, TX",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Charlotte, NC",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Austin, TX",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Danville, CA",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Tacoma, WA",3,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Mount Pleasant, MI",2,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Arlington, TX",2,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Grand Junction, CO",2,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Red Oak, TX",2,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Joplin, MO",2,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
"Salt Lake City, UT",2,  No problems detected ,Dish-Network,Is the service down,Tue 23 Jul 2019,12:53:23
