Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",17,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Phoenix, AZ",13,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Los Angeles, CA",12,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Salt Lake City, UT",12,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Albuquerque, NM",9,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Austin, TX",7,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Lakewood, CA",6,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Pocatello, ID",6,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Meridian, ID",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Minneapolis, MN",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Mesquite, TX",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Oklahoma City, OK",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Las Vegas, NV",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"San Antonio, TX",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Federal Way, WA",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Sandy, UT",5,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Prescott, AZ",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Kansas City, MO",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Houston, TX",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Rio Rancho, NM",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Idaho Falls, ID",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"El Paso, TX",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Herriman, UT",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Caldwell, ID",4,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Chicago, IL",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Boise, ID",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Gilbert, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Sioux City, IA",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Willow Spring, AZ",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
"Fort Worth, TX",3,  No problems detected ,Cable-ONE,Is the service down,Mon 22 Jul 2019,23:12:12
