Location,Reports,Status,Provider,Source,Date collected,Time collected
"Houston, TX",12,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Atlanta, GA",11,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, MO",11,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Chicago, IL",9,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Kansas City, KS",7,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Olathe, KS",6,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Overland Park, KS",5,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Austin, TX",5,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"St. Louis, MO",4,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Lee's Summit, MO",4,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Charlotte, NC",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Irvine, CA",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"San Antonio, TX",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Independence, MO",3,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Santa Ana, CA",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Shawnee, KS",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Lenexa, KS",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Raleigh, NC",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Salt Lake City, UT",2,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Anaheim, CA",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Riverside, CA",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Indianapolis, IN",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Cleveland, OH",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Knoxville, TN",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Lockport, NY",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Durham, NC",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Dallas, TX",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Blue Springs, MO",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Marietta, GA",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
"Prairie Village, KS",1,  No problems detected ,Google-Fiber,Is the service down,Tue 23 Jul 2019,12:56:20
