Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",726,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Houston, TX",523,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Allen, TX",119,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Mesquite, TX",101,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Washington, D.C., DC",90,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Austin, TX",81,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Memphis, TN",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Garland, TX",70,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Oklahoma City, OK",67,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Fort Worth, TX",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Chicago, IL",65,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Greenbelt, MD",63,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Kansas City, MO",54,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Charleston, WV",51,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Amarillo, TX",48,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Flagstaff, AZ",46,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Los Angeles, CA",40,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Greensburg, PA",32,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Sacramento, CA",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Charlotte, NC",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"St. Louis, MO",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Phoenix, AZ",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Arlington, TX",31,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Tyler, TX",28,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Paris, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"College Station, TX",27,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"San Antonio, TX",26,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Philadelphia, PA",24,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Lubbock, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
"Georgetown, TX",23,  Problems detected ,Suddenlink,Is the service down,Tue 23 Jul 2019,12:58:38
