Location,Reports,Status,Provider,Source,Date collected,Time collected
"Omaha, NE",551,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Chicago, IL",522,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Des Moines, IA",248,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Minneapolis, MN",213,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Atlanta, GA",186,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Cedar Rapids, IA",161,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"St. Louis, MO",90,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"New Orleans, LA",88,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Camanche, IA",78,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"West Des Moines, IA",78,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Iowa City, IA",76,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Birmingham, AL",76,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Urbana, IL",75,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Saint Paul, MN",68,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Los Angeles, CA",59,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Columbus, GA",58,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Kansas City, MO",57,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Ankeny, IA",54,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"De Witt, IA",53,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Orlando, FL",49,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Milton, FL",47,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Ottumwa, IA",43,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Indianapolis, IN",42,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Council Bluffs, IA",41,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Bettendorf, IA",41,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Davenport, IA",40,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Kent, IL",39,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Washington, D.C., DC",38,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Dubuque, IA",38,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
"Brooklyn, NY",34,  Some problems detected ,Mediacom,Is the service down,Thu 18 Jul 2019,14:07:36
