Location,Reports,Status,Provider,Source,Date collected,Time collected
"Charlotte, NC",2452,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Los Angeles, CA",2415,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Dallas, TX",2334,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Chicago, IL",1741,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Brooklyn, NY",1603,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Houston, TX",1339,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Atlanta, GA",1307,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Orlando, FL",1040,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"New York City, NY",806,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Tampa, FL",756,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Detroit, MI",648,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Austin, TX",638,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Kansas City, MO",609,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Cleveland, OH",486,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"San Antonio, TX",480,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Dayton, OH",473,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"St. Louis, MO",466,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Raleigh, NC",418,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Buffalo, NY",416,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Indianapolis, IN",393,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Akron, OH",369,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"The Bronx, NY",367,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Louisville, KY",361,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Cincinnati, OH",350,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Fort Worth, TX",331,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Minneapolis, MN",307,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Roseville, MI",289,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Seattle, WA",280,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Honolulu, HI",280,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
"Sacramento, CA",275,  Some problems detected ,charter-communications,Is the service down,Tue 23 Jul 2019,12:50:34
