Location,Reports,Status,Provider,Source,Date collected,Time collected
"Dallas, TX",1241,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Houston, TX",875,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Chicago, IL",683,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Atlanta, GA",664,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Los Angeles, CA",337,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Charlotte, NC",314,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Cleveland, OH",203,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Miami, FL",201,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Austin, TX",192,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Mesquite, TX",181,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Kansas City, MO",165,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Allen, TX",157,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Fort Worth, TX",153,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Orlando, FL",147,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"San Antonio, TX",140,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Detroit, MI",139,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Hayward, CA",130,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Indianapolis, IN",127,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"New York City, NY",113,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Roseville, MI",112,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Oklahoma City, OK",110,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"St. Louis, MO",109,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Sacramento, CA",108,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Fort Lauderdale, FL",98,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Conway, AR",98,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"San Francisco, CA",95,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Arlington, TX",92,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Garland, TX",92,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Nashville, TN",91,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
"Brooklyn, NY",90,  Problems detected ,att,Is the service down,Thu 18 Jul 2019,14:06:47
