Location,Reports,Status,Provider,Source,Date collected,Time collected
"Denver, CO",350,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Seattle, WA",270,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Minneapolis, MN",253,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Omaha, NE",253,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Chicago, IL",249,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Los Angeles, CA",233,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Portland, OR",205,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Dallas, TX",191,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Salt Lake City, UT",179,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Phoenix, AZ",175,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Las Vegas, NV",128,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Saint Paul, MN",117,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Orlando, FL",97,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Des Moines, IA",97,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Albuquerque, NM",90,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Atlanta, GA",80,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Charlotte, NC",62,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Brooklyn, NY",49,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Cedar Rapids, IA",49,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Federal Way, WA",49,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Herriman, UT",48,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Houston, TX",45,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Mesquite, TX",44,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Kansas City, MO",40,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Urbana, IL",39,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Boise, ID",38,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Allen, TX",38,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Lakewood, CA",37,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"South Jordan, UT",36,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
"Gilbert, AZ",35,  Problems detected ,CenturyLink,Is the service down,Mon 22 Jul 2019,23:18:32
